Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Bashaud Breeland DB WAS (5),,@LACL 13-30 ,16,,2,4,1,0,0,0,1,,11%
Johnathan Cyprien DB TEN (8),,@ARIL 7-12 ,11,,1,9,0,1,0,0,0,,44%
Glover Quin DB DET (7),,@TBW 24-21 ,10,,1,8,0,0,1,0,0,,61%
Jeff Heath DB DAL (6),,@NYGW 30-10 ,10,,2,8,1,0,0,0,0,,11%
Quandre Diggs DB DET (7),,@TBW 24-21 ,10,,1,6,1,0,1,0,0,,2%
Sean Davis DB PIT (9),,BALW 39-38 ,10,,4,8,1,0,0,0,0,,42%
Daryl Worley DB CAR (11),,MINW 31-24 ,10,,1,8,1,0,0,0,0,,6%
Devin McCourty DB NE (9),,@MIAL 20-27 ,9,,0,7,0,1,0,0,0,,74%
Byron Maxwell DB SEA (6),,@JACL 24-30 ,9,,0,9,0,0,0,0,0,,2%
Tony Jefferson DB BAL (10),,@PITL 38-39 ,9,,3,8,0,0.5,0,0,0,,42%
Matthias Farley DB IND (11),,@BUFL 7-13 ,9,,2,7,1,0,0,0,0,,33%
Desmond King DB LAC (9),,WASW 30-13 ,9,,3,7,0,1,0,0,0,,39%
Eddie Jackson DB CHI (9),,@CINW 33-7 ,9,,1,4,1,0,1,1,0,,29%
Jason McCourty DB CLE (9),,GBL 21-27 ,8,,2,8,0,0,0,0,0,,26%
Andrew Sendejo DB MIN (9),,@CARL 24-31 ,8,,3,6,1,0,0,0,0,,14%
Darius Slay DB DET (7),,@TBW 24-21 ,8,,1,5,1,0,0,1,0,,22%
Robert McClain DB TB (1),,DETL 21-24 ,7,,1,5,1,0,0,0,0,,2%
George Iloka DB CIN (6),,CHIL 7-33 ,7,,1,7,0,0,0,0,0,,4%
Logan Ryan DB TEN (8),,@ARIL 7-12 ,7,,0,7,0,0,0,0,0,,18%
Nickell Robey DB LA (8),,PHIL 35-43 ,7,,0,7,0,0,0,0,0,,2%
Dontae Johnson DB SF (11),,@HOUW 26-16 ,7,,0,7,0,0,0,0,0,,6%
Aaron Colvin DB JAC (8),,SEAW 30-24 ,7,,0,7,0,0,0,0,0,,1%
T.J. Carrie DB OAK (10),,@KCL 15-26 ,7,,0,7,0,0,0,0,0,,17%
James Bradberry DB CAR (11),,MINW 31-24 ,7,,1,5,1,0,0,0,0,,12%
Blake Countess DB LA (8),,PHIL 35-43 ,7,,0,1,0,0,0,0,1,,1%
Marcus Williams DB NO (5),,@ATLL 17-20 ,7,,1,5,1,0,0,0,0,,4%
John Johnson DB LA (8),,PHIL 35-43 ,7,,3,7,0,0,0,0,0,,3%
Brandon Carr DB BAL (10),,@PITL 38-39 ,6,,0,6,0,0,0,0,0,,4%
Patrick Chung DB NE (9),,@MIAL 20-27 ,6,,1,6,0,0,0,0,0,,26%
Earl Thomas DB SEA (6),,@JACL 24-30 ,6,,3,6,0,0,0,0,0,,36%
Prince Amukamara DB CHI (9),,@CINW 33-7 ,6,,0,6,0,0,0,0,0,,3%
Chris Conte DB TB (1),,DETL 21-24 ,6,,0,6,0,0,0,0,0,,25%
Marcus Gilchrist DB HOU (7),,SFL 16-26 ,6,,0,6,0,0,0,0,0,,2%
Micah Hyde DB BUF (6),,INDW 13-7 ,6,,0,6,0,0,0,0,0,,46%
A.J. Bouye DB JAC (8),,SEAW 30-24 ,6,,0,2,2,0,0,0,0,,17%
