Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Tom Brady QB - NE View Videos,@MIA,293.49,2.19,0.58,6,0.05,-,-,-,0.06,0.2,19.96
Alex Smith QB - KC,OAK,258.73,1.98,0.58,15.68,0.11,-,-,-,0.08,0.22,19.06
Matt Ryan QB - ATL View News View Videos,NO,301.7,1.94,0.91,9.27,0.08,-,-,-,0.01,0.2,19.04
Matthew Stafford QB - DET View Videos,@TB,282.74,1.87,0.77,7.66,0.06,-,-,-,0.06,0.2,18.10
Philip Rivers QB - LAC View Videos,WAS,272.68,1.96,0.87,5.87,0.05,-,-,-,0.06,0.21,17.59
Jameis Winston QB - TB View Videos,DET,253.02,1.79,0.87,15.61,0.14,-,-,-,0.02,0.23,17.52
Drew Brees QB - NO View Videos,@ATL,277.84,1.63,0.8,8.08,0.08,-,-,-,0.05,0.2,17.02
Carson Wentz QB - PHI View Videos,@LA,231.51,1.44,0.95,26.63,0.18,-,-,-,0.18,0.24,16.74
Ben Roethlisberger QB - PIT,BAL,267.02,1.56,0.87,7.63,0.06,-,-,-,0.17,0.2,16.24
Russell Wilson QB - SEA View Videos,@JAX,244.16,1.3,0.92,23.44,0.15,-,-,-,0.16,0.23,16.23
Cam Newton QB - CAR View News View Videos,MIN,203.25,1.24,1,34.44,0.32,-,-,-,0.07,0.22,16.15
Jimmy Garoppolo QB - SF View Videos,@HOU,233.47,1.46,0.58,15.78,0.13,-,-,-,0.01,0.23,15.94
Andy Dalton QB - CIN View Videos,CHI,242.68,1.37,0.58,14.48,0.12,-,-,-,0.01,0.2,15.82
Marcus Mariota QB - TEN View Videos,@ARI,220.17,1.32,0.64,19.35,0.21,-,-,-,0.05,0.21,15.68
Kirk Cousins QB - WAS View Videos,@LAC,239.09,1.44,0.87,13.75,0.14,-,-,-,0.06,0.22,15.48
Dak Prescott QB - DAL View Videos,@NYG,221.09,1.23,0.56,18.67,0.18,-,-,-,0.06,0.19,15.33
Derek Carr QB - OAK View Videos,@KC,247.7,1.53,0.94,9.42,0.08,-,-,-,0.06,0.22,15.25
Case Keenum QB - MIN View Videos,@CAR,249.03,1.41,0.9,11.3,0.09,-,-,-,0.01,0.2,15.09
Jared Goff QB - LA View Videos,PHI,240.79,1.49,0.84,8.71,0.07,-,-,-,0.01,0.2,14.82
Trevor Siemian QB - DEN,NYJ,218.8,1.49,0.92,11.86,0.09,-,-,-,0.09,0.23,14.32
Blake Bortles QB - JAX View Videos,SEA,209.57,1.31,0.85,16.79,0.16,-,-,-,0.08,0.21,14.30
Blaine Gabbert QB - ARI,TEN,215.13,1.36,0.9,15.97,0.12,-,-,-,0.07,0.23,14.24
DeShone Kizer QB - CLE View Videos,GB,200.13,1.04,0.89,25.07,0.24,-,-,-,0.04,0.24,13.93
Eli Manning QB - NYG View Videos,DAL,232.01,1.37,0.91,5.14,0.05,-,-,-,0.05,0.19,13.47
Josh McCown QB - NYJ,@DEN,200.43,1.45,0.87,9.9,0.1,-,-,-,0.01,0.2,13.29
