PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Rob Gronkowski,@Pit,W 27-24,0/0,0,0,0,0,0,0,4.9,73.4,0.6,15.8
Travis Kelce,LAC,W 30-13,0/0,0,0,0,0.1,0.6,0,5.8,70.1,0.4,15.3
Zach Ertz,@NYG,W 34-29,0/0,0,0,0,0,0,0,5.1,57.1,0.5,13.8
Jimmy Graham,LAR,L 7-42,0/0,0,0,0,0,0,0,4.2,49.5,0.6,12.7
Evan Engram*,Phi,L 29-34,0/0,0,0,0,0,0,0,5.2,54.2,0.3,12.4
Jack Doyle,Den,L 13-25,0/0,0,0,0,0,0,0,4.8,49.7,0.3,11.6
Delanie Walker,@SF,L 23-25,0/0,0,0,0,0,0,0,4.5,51.1,0.3,11.1
Hunter Henry*,@KC,L 13-30,0/0,0,0,0,0,0,0,3.7,43.4,0.4,10.8
Kyle Rudolph,Cin,W 34-7,0/0,0,0,0,0,0,0,4.5,29.6,0.4,9.9
Vernon Davis,Ari,W 20-15,0/0,0,0,0,0,0,0,3.2,43,0.3,9.5
Julius Thomas*,@Buf,L 16-24,0/0,0,0,0,0,0,0,3.7,34.2,0.4,9.4
Jared Cook,Dal,L 17-20,0/0,0,0,0,0,0,0,3.4,43,0.3,9.3
Austin Hooper,@TB,W 24-21,0/0,0,0,0,0,0,0,3.4,40.2,0.3,9.2
Jason Witten,@Oak,W 20-17,0/0,0,0,0,0,0,0,3.9,36.4,0.3,9.2
Greg Olsen,GB,W 31-24,0/0,0,0,0,0,0,0,2.9,41,0.2,8.4
Cameron Brate,Atl,L 21-24,0/0,0,0,0,0,0,0,3.1,33.1,0.3,8.1
Tyler Kroft,@Min,L 7-34,0/0,0,0,0,0,0,0,3.3,32.9,0.2,8
Eric Ebron,Chi,W 20-10,0/0,0,0,0,0,0,0,3.1,35,0.2,7.8
Charles Clay,Mia,W 24-16,0/0,0,0,0,0,0,0,3.1,33.3,0.2,7.7
Stephen Anderson,@Jax,L 7-45,0/0,0,0,0,0,0,0,3.4,32.9,0.2,7.7
Austin Seferian-Jenkins*,@NO,L 19-31,0/0,0,0,0,0,0,0,3.1,32,0.2,7.7
Jesse James,NE,L 24-27,0/0,0,0,0,0,0,0,2.9,28,0.3,7.4
Ricky Seals-Jones,@Wsh,L 15-20,0/0,0,0,0,0,0,0,2.7,33.6,0.2,7.3
Garrett Celek,Ten,W 25-23,0/0,0,0,0,0,0,0,2.6,31.5,0.2,7
O.J. Howard*,Atl,L 21-24,0/0,0,0,0,0,0,0,2.6,29.9,0.2,6.9
Benjamin Watson,@Cle,W 27-10,0/0,0,0,0,0,0,0,3,25.8,0.2,6.9
David Njoku,Bal,L 10-27,0/0,0,0,0,0,0,0,2.7,28,0.2,6.6
Virgil Green,@Ind,W 25-13,0/0,0,0,0,0,0,0,2.4,26,0.2,6
Marcedes Lewis,Hou,W 45-7,0/0,0,0,0,0,0,0,1.9,24.1,0.2,5.7
Tyler Higbee,@Sea,W 42-7,0/0,0,0,0,0,0,0,2.1,23.1,0.2,5.5
Dion Sims,@Det,L 10-20,0/0,0,0,0,0,0,0,1.9,20.8,0.2,5.2
Richard Rodgers*,@Car,L 24-31,0/0,0,0,0,0,0,0,2,19.8,0.2,5
George Kittle,Ten,W 25-23,0/0,0,0,0,0,0,0,2,21.2,0.1,5
Niles Paul,Ari,W 20-15,0/0,0,0,0,0,0,0,1.8,20.7,0.2,4.8
Daniel Brown,@Det,L 10-20,0/0,0,0,0,0,0,0,1.7,18.7,0.2,4.5
Troy Niklas,@Wsh,L 15-20,0/0,0,0,0,0,0,0,1.8,17.9,0.1,4.5
Josh Hill,NYJ,W 31-19,0/0,0,0,0,0,0,0,1.5,16.4,0.2,4.4
Gerald Everett,@Sea,W 42-7,0/0,0,0,0,0,0,0,1.5,19.2,0.2,4.4
Antonio Gates,@KC,L 13-30,0/0,0,0,0,0,0,0,1.5,16.4,0.2,4.3
David Morgan,Cin,W 34-7,0/0,0,0,0,0,0,0,1.5,15.1,0.2,4.2
