PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Michael Thomas,TB,W 30-10,0/0,0,0,0,0,0,0,6.2,81.3,0.6,17.8
DeAndre Hopkins*,Ind,L 14-20,0/0,0,0,0,0,0,0,5.9,79.9,0.6,17.4
Doug Baldwin,Wsh,L 14-17,0/0,0,0,0,0.2,1.5,0,5.8,72.9,0.5,16.2
Mike Evans,@NO,L 10-30,0/0,0,0,0,0,0,0,5.4,70.7,0.6,16
Dez Bryant,KC,W 28-17,0/0,0,0,0,0,0,0,4.8,69.7,0.7,15.9
A.J. Green,@Jax,L 7-23,0/0,0,0,0,0,0,0,5.6,75,0.4,15.4
Julio Jones,@Car,L 17-20,0/0,0,0,0,0,0,0,5.6,80.1,0.3,15.3
Jarvis Landry,Oak,L 24-27,0/0,0,0,0,0.2,1.4,0,5.9,62.8,0.3,14
Tyreek Hill*,@Dal,L 17-28,0/0,0,0,0,1.1,7.3,0.1,4.8,55.8,0.3,13.6
Alshon Jeffery,Den,W 51-23,0/0,0,0,0,0,0,0,4,61.3,0.4,12.5
Demaryius Thomas,@Phi,L 23-51,0/0,0,0,0,0,0,0,5.3,57,0.3,12.4
Michael Crabtree,@Mia,W 27-24,0/0,0,0,0,0,0,0,4.6,54.2,0.4,12.4
Golden Tate,@GB,W 30-17,0/0,0,0,0,0.5,2.7,0,5.1,52.8,0.3,12.4
DeSean Jackson*,@NO,L 10-30,0/0,0,0,0,0,0,0,3.9,63.3,0.3,12.1
Emmanuel Sanders*,@Phi,L 23-51,0/0,0,0,0,0,0,0,5,56.4,0.2,12
Larry Fitzgerald,@SF,W 20-10,0/0,0,0,0,0,0,0,5,52.1,0.3,12
Jordy Nelson*,Det,L 17-30,0/0,0,0,0,0,0,0,4.3,57.4,0.3,11.8
Sterling Shepard*,LAR,L 17-51,0/0,0,0,0,0.4,2.9,0,4.2,50.5,0.4,11.6
Marvin Jones Jr.,@GB,W 30-17,0/0,0,0,0,0,0,0,3.8,51.5,0.4,11.3
DeVante Parker,Oak,L 24-27,0/0,0,0,0,0,0,0,3.9,55.4,0.3,11.3
Amari Cooper,@Mia,W 27-24,0/0,0,0,0,0,0,0,4.1,54.2,0.3,11.2
Devin Funchess,Atl,W 20-17,0/0,0,0,0,0,0,0,3.6,52.5,0.3,10.9
Jeremy Maclin*,@Ten,L 20-23,0/0,0,0,0,0,0,0,4.4,49.9,0.2,10.7
Josh Doctson,@Sea,W 17-14,0/0,0,0,0,0,0,0,3.4,49,0.4,10.6
Will Fuller V,Ind,L 14-20,0/0,0,0,0,0.9,6,0,3.1,44.9,0.3,10.5
Tyler Lockett,Wsh,L 14-17,0/0,0,0,0,1.2,7.4,0,3.3,46.3,0.3,10.5
Cooper Kupp,@NYG,W 51-17,0/0,0,0,0,0,0,0,3.7,48.9,0.3,10.4
Robert Woods,@NYG,W 51-17,0/0,0,0,0,0.3,1.9,0,4,50,0.2,10.4
Davante Adams*,Det,L 17-30,0/0,0,0,0,0,0,0,4,48.3,0.3,10.4
Mohamed Sanu,@Car,L 17-20,0/0,0,0,0,0.2,1.3,0,4.2,45.2,0.2,10.2
Marqise Lee*,Cin,W 23-7,0/0,0,0,0,0.6,4,0,3.5,45.3,0.3,10.1
Jermaine Kearse,Buf,W 34-21,0/0,0,0,0,0,0,0,3.6,48.6,0.3,10.1
Robby Anderson,Buf,W 34-21,0/0,0,0,0,0.2,1.4,0,3.5,50.4,0.2,10.1
T.Y. Hilton,@Hou,W 20-14,0/0,0,0,0,0,0,0,3.4,55.7,0.2,9.9
Nelson Agholor,Den,W 51-23,0/0,0,0,0,0,0,0,3.6,45.3,0.3,9.8
Sammy Watkins,@NYG,W 51-17,0/0,0,0,0,0,0,0,3.2,51.2,0.2,9.5
Rishard Matthews,Bal,W 23-20,0/0,0,0,0,0,0,0,3.5,47.7,0.2,9.4
John Brown,@SF,W 20-10,0/0,0,0,0,0.3,1.6,0,3.2,45.7,0.2,9.4
Randall Cobb,Det,L 17-30,0/0,0,0,0,0.5,3.2,0,3.7,41.5,0.2,9.3
Terrance Williams,KC,W 28-17,0/0,0,0,0,0,0,0,3,44.4,0.3,9.2
Terrelle Pryor Sr.*,@Sea,W 17-14,0/0,0,0,0,0,0,0,3.1,39.4,0.2,8.2
Marquise Goodwin,Ari,L 10-20,0/0,0,0,0,0.1,0.8,0,2.8,41.3,0.2,8.2
Russell Shepard,Atl,W 20-17,0/0,0,0,0,0,0,0,2.8,40.7,0.2,8.2
Eric Decker,Bal,W 23-20,0/0,0,0,0,0,0,0,3,38.6,0.2,8.1
Jordan Matthews*,@NYJ,L 21-34,0/0,0,0,0,0,0,0,2.9,35.3,0.2,7.8
Cole Beasley*,KC,W 28-17,0/0,0,0,0,0,0,0,3.2,34.1,0.2,7.7
Jaron Brown,@SF,W 20-10,0/0,0,0,0,0,0,0,2.8,36.5,0.2,7.7
Trent Taylor,Ari,L 10-20,0/0,0,0,0,0,0,0,3.3,34.9,0.1,7.6
Bennie Fowler III,@Phi,L 23-51,0/0,0,0,0,0,0,0,3.2,34.1,0.2,7.5
Taylor Gabriel,@Car,L 17-20,0/0,0,0,0,0.2,1.4,0,2.8,36.9,0.1,7.4
Adam Humphries,@NO,L 10-30,0/0,0,0,0,0,0,0,3.1,32.6,0.2,7.4
J.J. Nelson,@SF,W 20-10,0/0,0,0,0,0.5,3.2,0,2.2,35.3,0.2,7.3
Aldrick Robinson,Ari,L 10-20,0/0,0,0,0,0,0,0,2.5,39.2,0.2,7.3
TJ Jones*,@GB,W 30-17,0/0,0,0,0,0,0,0,2.6,32.9,0.2,7
Tavarres King*,LAR,L 17-51,0/0,0,0,0,0,0,0,2.5,32.3,0.2,6.9
Zay Jones,@NYJ,L 21-34,0/0,0,0,0,0,0,0,2.3,31.3,0.2,6.8
Bruce Ellington*,Ind,L 14-20,0/0,0,0,0,0.3,2,0,2.3,29.2,0.2,6.7
Brandon Coleman,TB,W 30-10,0/0,0,0,0,0,0,0,2.1,30.3,0.3,6.7
Curtis Samuel*,Atl,W 20-17,0/0,0,0,0,0.8,4.2,0,2.3,27.4,0.1,6.4
Jeremy Kerley,Buf,W 34-21,0/0,0,0,0,0,0,0,2.6,29.9,0.1,6.4
Deonte Thompson,@NYJ,L 21-34,0/0,0,0,0,0,0,0,2.1,28.7,0.2,6.2
Donte Moncrief*,@Hou,W 20-14,0/0,0,0,0,0,0,0,2.3,28.4,0.1,6
Breshad Perriman,@Ten,L 20-23,0/0,0,0,0,0,0,0,2.3,27.7,0.1,5.9
Seth Roberts,@Mia,W 27-24,0/0,0,0,0,0,0,0,2,25.5,0.2,5.8
Torrey Smith,Den,W 51-23,0/0,0,0,0,0,0,0,1.7,28.6,0.2,5.7
De'Anthony Thomas*,@Dal,L 17-28,0/0,0,0,0,0.5,3,0,2.2,21.7,0.1,5.7
Tavon Austin,@NYG,W 51-17,0/0,0,0,0,3.3,22.3,0.1,1.1,13.6,0.1,5.7
Travis Rudolph,LAR,L 17-51,0/0,0,0,0,0,0,0,1.8,23.5,0.1,5.2
Kamar Aiken,@Hou,W 20-14,0/0,0,0,0,0,0,0,2.1,25.6,0.1,5.1
Cody Core,@Jax,L 7-23,0/0,0,0,0,0,0,0,2,22,0.1,4.7
Willie Snead,TB,W 30-10,0/0,0,0,0,0,0,0,1.7,22.8,0.1,4.7
Keelan Cole,Cin,W 23-7,0/0,0,0,0,0,0,0,1.7,20.4,0.1,4.5
Brian Quick,@Sea,W 17-14,0/0,0,0,0,0,0,0,1.5,18.7,0.1,3.9
Chris Moore,@Ten,L 20-23,0/0,0,0,0,0.3,1.6,0,1.5,16.8,0.1,3.9
Cordarrelle Patterson,@Mia,W 27-24,0/0,0,0,0,1.7,14,0,0.9,8.3,0.1,3.9
Andre Holmes*,@NYJ,L 21-34,0/0,0,0,0,0,0,0,1.3,17.1,0.1,3.7
Brice Butler,KC,W 28-17,0/0,0,0,0,0,0,0,1.1,16.3,0.2,3.7
Justin Hardy,@Car,L 17-20,0/0,0,0,0,0,0,0,1.5,15.5,0.1,3.5
Chester Rogers,@Hou,W 20-14,0/0,0,0,0,0,0,0,1.3,17.7,0.1,3.4
Brenton Bersin,Atl,W 20-17,0/0,0,0,0,0,0,0,1.2,16.7,0.1,3.4
